4274092334560446,08-17,0,96,3566,628,#都来品香蜜#  润玉@罗云熙Leo 到人间看望锦觅@杨紫 ，见到锦觅院中挂满的凤凰灯，又听到扑哧君@廖劲锋Daniel 说这些灯都是旭凤@邓伦 亲手做的，心中吃味不已。扑哧君带润玉去了洞庭湖， 润玉的身世之谜就要揭晓了#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4274065151599101,08-17,0,90,3546,495,#电视剧香蜜沉沉烬如霜# 【香香剧透社】润玉@罗云熙Leo 的身世之谜，就要揭晓了！今晚19:30@江苏卫视@江苏卫视幸福剧场 ，等你揭秘！ 
4273944351124576,08-17,0,644,7855,2427,#电视剧香蜜沉沉烬如霜# #香蜜拯救我的低血糖# 一道鹊桥横渺渺，千声玉佩过玲玲。别离还有经年客，怅望不如河鼓星。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@完美世界刘宁工作室 
4273929260477259,08-17,0,282,5887,1338,#电视剧香蜜沉沉烬如霜# #香蜜拯救我的低血糖# 依依两别情自契，嗟余堪折曲阑深处重；凄凉别后两应同，最是不胜清怨月明中。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@完美世界刘宁工作室 
4273566863807574,08-16,0,286,5611,1505,"#电视剧香蜜沉沉烬如霜# #暑假我在追香蜜#春风十里淮梧径，镌华涟涟总不知；多情却似总无情，唯盼有心依惜别。
今晚19:30?@江苏卫视 ??@江苏卫视幸福剧场? 凤凰灯为你而点~#农贸圈女孩# 元气满满追剧的一天，冲鸭[米奇比心]@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世 ...全文"
4273385921553742,08-15,0,206,4289,780,#都来品香蜜# 润玉@罗云熙Leo 和邝露@杜雨宸-Bella 来到省经阁找寻灭灵箭的资料，没想到润玉却意外发现了一副画像：画上女子居然佩戴火灵珠！而且落款者还是天帝弃之不用的别号......到底这幅画像背后藏了什么秘密呢？#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4273384516455726,08-15,0,384,5508,913,#都来品香蜜# 来来来，都来了！锦觅@杨紫 旭凤@邓伦 润玉@罗云熙Leo 彦佑@廖劲锋Daniel 四人修罗场终于集齐了“要带她走，先问过我。”“在天上的时候还故作矜持，怎么到了凡间，就成了一个大醋坛子了。” 电视剧香蜜沉沉烬如霜的秒拍视频 
4273383091304110,08-15,0,293,6692,1328,#都来品香蜜#陪你一起去看流星雨的润玉@罗云熙Leo 又上线了！流星雨之后再开昙花雨，这么浪漫的技能点，怪不得我们锦觅@杨紫 如此开心然鹅，当旭凤@邓伦 也出现，人间三人修罗场，就开始了……#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4273204480886386,08-15,0,300,6491,1074,#电视剧香蜜沉沉烬如霜# #暑假我在追香蜜# 人道海水深，不抵相思半。海水尚有涯，相思渺无畔。今晚19:30 @江苏卫视  @江苏卫视幸福剧场 揭开面纱后的秘密！ @杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业 ...全文
4273045935586473,08-14,0,283,7885,1349,#电视剧香蜜沉沉烬如霜# 【晚安情话】我愿意等待，你会回头吗？@罗云熙Leo 
4273020773697485,08-14,0,231,4656,928,#都来品香蜜#  奇鸢@邹廷威 偷袭锦觅@杨紫 ，被润玉@罗云熙Leo 所阻，润玉看到灭灵箭，怀疑奇鸢身份。奇鸢到底是谁？他的身后隐藏着怎样巨大的秘密？都快来护住锦觅宝宝哇#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4273011504972146,08-14,0,445,4953,982,#都来品香蜜#  锦觅@杨紫 求神仙显灵，保佑鸦鸦身体健康、万寿无疆，居然求到了润玉大神仙@罗云熙Leo 显灵我们锦觅，必然是很有仙缘的嘛~~香香也十分想求一个润玉神仙显灵啦！#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4272857200527897,08-14,0,1245,6278,1070,#电视剧香蜜沉沉烬如霜# #暑假我在追香蜜# 六界风流人物，皆在此集合你们内心跑过的弹幕，香香帮你们汇总一波了@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@完美世界刘宁工作室 
4272842097189238,08-14,0,374,6659,1234,"#电视剧香蜜沉沉烬如霜#?#暑假我在追香蜜#相逢依稀浸梦，迢迢白露湄萋；往事翩翩尘绮，脉脉此情谁诉。
今晚19:30?@江苏卫视 ?@江苏卫视幸福剧场与你继续相约~?#我是鸦鸦# 一诺既出，万山无阻[米奇比心]@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界 ...全文"
4272643286283270,08-13,0,145,2999,770,#都来品香蜜#  邝露@杜雨宸-Bella 借锦鲤与龙向润玉@罗云熙Leo 暗暗表白倾慕之情，可惜如切如磋、温润如玉的夜神殿下并未承情。神女有心，襄王无梦哪~#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4272479704470877,08-13,0,253,5301,735,"#电视剧香蜜沉沉烬如霜# #暑假我在追香蜜#巧言情丝生，灼灼言其华；柔情朝暮归，如梦度佳期。
今晚19:30@江苏卫视 ?@江苏卫视幸福剧场?与你继续玩转#香蜜人间副本#?！@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业 ...全文"
4272207913785569,08-12,0,417,5222,920,#电视剧香蜜沉沉烬如霜# #暑假我在追香蜜# “只要有我在你身边一日，我便护你平安康乐一日。”“如此，觅儿无论何时何地，只有抬头便可看见回家的路。”@罗云熙Leo 
4272117316590813,08-12,0,386,6407,912,#电视剧香蜜沉沉烬如霜# #暑假我在追香蜜#红尘纵有千千劫，情丝万卷何堪诉；金风玉露逑相逢，胜却人间无数倦。今晚19:30@江苏卫视 @江苏卫视幸福剧场 与你一起开启#香蜜人间副本# ！@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视 ...全文
4271754929406101,08-11,0,361,6362,1116,#电视剧香蜜沉沉烬如霜##暑假我在追香蜜#多情却被无情恼，今夜还如昨夜长；轮到相思无处辞，眉间已露一缕丝。今天19:30@江苏卫视 @江苏卫视幸福剧场 ，寻蜜之旅，甜香继续。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业 ...全文
4271566940916917,08-10,0,109,2749,464,#暑假我在追香蜜# #电视剧香蜜沉沉烬如霜# “不论如何，我们都是骨肉至亲，我实在不愿意看你在无望的感情当中越陷越深。”“大殿好意旭凤心领。但是锦觅，我是不会放手的。” @邓伦@罗云熙Leo 电视剧香蜜沉沉烬如霜的秒拍视频 
4271559332526238,08-10,0,324,3444,581,#都来品香蜜#  “烧焦的凤凰变乌鸦”的“惨状”还历历在目，这一切的罪魁祸首终于现身了！旭凤@邓伦 润玉@罗云熙Leo 与彦佑@廖劲锋Daniel 开战，难道当初阻挠凤凰涅槃，伤了润玉之人居然是他？！#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4271552600724881,08-10,0,112,2842,583,#都来品香蜜# 润玉@罗云熙Leo 与锦觅@杨紫 亲事已定，润玉心愿得偿，将自己的萌宠魇兽送给了锦觅，答允锦觅待魇兽长大一些后可当坐骑。这纸婚书，真的能兑现么.......#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4271528437313014,08-10,0,69,3004,408,#电视剧香蜜沉沉烬如霜# 【香香剧透社】润玉@罗云熙Leo 对锦觅@杨紫 诉说昙花的故事，感觉有双重含义哪。今晚19：30@江苏卫视@江苏卫视幸福剧场 继续约定你哦~ 
4271392540917795,08-10,0,211,4914,907,#电视剧香蜜沉沉烬如霜##暑假我在追香蜜#旧游无处不堪寻，惟有少年心如初；追往事，去无迹，故人逢，恩怨生。今天19:30@江苏卫视 @江苏卫视幸福剧场 ，身世揭晓，恩怨渐生！@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业 ...全文
4271204049290757,08-09,0,119,3142,840,#都来品香蜜# “一旦踏上大殿，便回不了头了。”润玉@罗云熙Leo 从此再无回头路！#电视剧香蜜沉沉烬如霜# 
4271203297939508,08-09,0,116,2531,680,#都来品香蜜# 黑化版润玉上线！润玉@罗云熙Leo 对锦觅@杨紫 埋下情根，巧施计谋让锦觅在生父洛霖@王仁君国度 面前承认喜欢自己，并暗暗透露出自己已和水神长女定下婚约之事。一盘大棋，正式开始#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4271190459339916,08-09,0,73,2355,566,#都来品香蜜# 润玉@罗云熙Leo 来到花界，偷听到洛霖@王仁君国度 与锦觅@杨紫 父女相认，得知锦觅不是自己的妹妹，而是自己早已定下的未婚妻润玉会不会告诉凤凰@邓伦 这件事呢？#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4271030157937356,08-09,0,209,3731,859,#电视剧香蜜沉沉烬如霜##暑假我在追香蜜#香苒苒，梦依依，几番纠葛几番思；往事乱，芳心碎，旧情已逝不可追。今天19:30@江苏卫视 @江苏卫视幸福剧场 ，看往事逐渐清晰，断情愫何去何从？@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博 ...全文
4270847449759410,08-08,0,50,2593,314,#都来品香蜜# 天后@周海媚 为对梓芬@张棪琰 的旧怨，想要出手伤害锦觅@杨紫 ，被水神洛霖@王仁君国度 和润玉@罗云熙Leo 及时阻拦。真?锦觅?爸爸要出现了吗#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4270841409211493,08-08,0,255,3837,553,#都来品香蜜# 旭凤@邓伦 向润玉@罗云熙Leo 道出锦觅@杨紫 与两人实则是“异母兄妹”之事，神情黯然，听到锦觅说自己喜欢小鱼仙官，又颇感不悦~~凤凰啊凤凰啊，你这叫吃醋啦！#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4270835374343952,08-08,0,167,2299,287,#都来品香蜜# 锦觅@杨紫 小可爱不小心祸从口出，惹天后@周海媚 发怒，关键时刻旭凤@邓伦 的凤翎保护了锦觅，旭凤、润玉@罗云熙Leo 更双双为锦觅求情~~两兄弟的一颗心都悬在小葡萄身上啦#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4270667765552469,08-08,0,159,3019,736,#电视剧香蜜沉沉烬如霜##暑假我在追香蜜#谁赋情丝，画成幽思，写入新诗。身世初揭晓，乾坤玄机秘。今天19:30 @江苏卫视 @江苏卫视幸福剧场 锦觅@杨紫 身世初露，尘封往事渐翻开！@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视 ...全文
4270531228447492,08-07,0,301,8213,727,#电视剧香蜜沉沉烬如霜##暑假我在追香蜜# 香蜜终成佳酿，共创十亿佳绩；六大主演齐来贺，花开卷展醉一回！每晚19:30@江苏卫视 @江苏卫视幸福剧场 与你继续相约?@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业 ...全文
4270501670786061,08-07,0,104,2978,281,#电视剧香蜜沉沉烬如霜# 【晚安情话】希望你不再孤寂，晚安@罗云熙Leo 
4270481681283516,08-07,0,128,2506,272,#都来品香蜜# 旭凤@邓伦 下凡人间，找到锦觅@杨紫 、润玉@罗云熙Leo ，三人一起喝桂花陈酿，锦觅居然一个人喝倒了两个大男人厉害了我的觅！但觅儿，你要带凤凰去哪！你似乎忘记了还有人需要你松绑@廖劲锋Daniel #电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4270470716743530,08-07,0,184,2993,433,#都来品香蜜# 润玉@罗云熙Leo 带锦觅@杨紫 去看天河，锦觅送给润玉昙花的种子，二人约定昙花开放之时一起赏花。小葡萄呀，你可知道，润玉殿下好像对你也动心了呢#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4270466439437140,08-07,0,114,2090,222,#都来品香蜜# 润玉@罗云熙Leo 去花界看望锦觅@杨紫 ，为锦觅变出了满天流星，并答应带锦觅离开水镜，去看外面的景致~~wuli小葡萄要去人间玩啦#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4270305377303341,08-07,0,176,3578,859,#电视剧香蜜沉沉烬如霜##暑假我在追香蜜#往事重翻起，今宵难解意，欲把相思说似谁，浅情人不知。今天19:30 @江苏卫视 @江苏卫视幸福剧场 看#灵修夫妇#玩转人间日常！@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业 ...全文
4270123936045524,08-06,0,85,2223,403,#都来品香蜜# 旭凤@邓伦 中瘟针之毒，天后@周海媚 心急担忧，言语之间处处怀疑是润玉@罗云熙Leo 从中作梗。心疼我们大殿下，希望两兄弟的感情要一直好下去呀 #电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4269942990370244,08-06,0,393,3227,747,#电视剧香蜜沉沉烬如霜# #暑假我在追香蜜# 始信人间离别苦，月明千里两相思。情丝渐起，情念初动，转瞬间，便得咫尺天涯。今天19:30分， @江苏卫视 @江苏卫视幸福剧场 #旭凤表白锦觅# 甜虐升级！@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博 ...全文
4269762047999466,08-05,0,337,3521,850,#都来品香蜜#旭凤@邓伦 、鎏英@陈钰琪Yukee 、润玉@罗云熙Leo 三人联手，成功封印穷奇@胡锦阳- ，锦觅@杨紫 关键时刻使用陨魔杵帮了大忙~~小葡萄有大能量#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4269753743106139,08-05,0,81,2053,310,#都来品香蜜# 魔界缉拿穷奇副本开启！身在魔界的旭凤@邓伦 又和每天想找他“打架”的鎏英公主@陈钰琪Yukee 切磋了一架~小葡萄@杨紫 和润玉@罗云熙Leo 吃瓜围观中 #电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4269749464574856,08-05,0,173,2967,491,#都来品香蜜#可爱的小魇兽又来啦~~来听润玉大殿@罗云熙Leo 为大家讲解以梦为食的魇兽梦珠的秘密吧！然鹅梦珠中最大的秘密是，旭凤@邓伦 居然做了春梦梦中那个女孩纸怎么和锦觅@杨紫长得一样呢#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4269740656073967,08-05,0,197,2195,386,#都来品香蜜# 旭凤@邓伦 润玉@罗云熙Leo 南天门联手大战穷奇@胡锦阳- ，为保护锦觅@杨紫 而受伤的旭凤真是“男友力max”！香香给你点赞 #电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4269720964081836,08-05,0,66,2179,348,#电视剧香蜜沉沉烬如霜# 【香香剧透社】旭凤@邓伦 、润玉@罗云熙Leo 争相为锦觅@杨紫 买买买？三人气氛有点微妙哦今晚19:30，缉拿穷奇小分队上线魔界副本刷起来~ 
4269580601553341,08-05,0,251,7316,939,"#电视剧香蜜沉沉烬如霜# #暑假我在追香蜜# 相思梦闺诉相思，绮梦难解梦里人；堪堪携手破险境，十里柔情何解愁。
今晚19:30@江苏卫视  @江苏卫视幸福剧场 一起去窥探旭凤@邓伦 的梦中情人哟@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博 ...全文"
4269218214091505,08-04,0,210,2892,756,#电视剧香蜜沉沉烬如霜# #暑假我在追香蜜#言语起龃龉，未知情根种。星君如月，夜夜流光相皎洁。凤凰花开，绵绵情长扬新阕。今晚19:30@江苏卫视 @江苏卫视幸福剧场 ，葡萄现真身@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影 ...全文
4269102920606908,08-04,0,82,2419,209,#电视剧香蜜沉沉烬如霜# 谁还没睡？和润玉@罗云熙Leo 一起夜观星象? 
4269066871490316,08-03,0,29,1635,53,#电视剧香蜜沉沉烬如霜# 小鱼仙倌的夸赞是真实的吗 查看图片 //@罗云熙Leo：画风满分
4269045748471277,08-03,0,22,1172,64,#电视剧香蜜沉沉烬如霜# 求职不容易//@杜雨宸-Bella:殿下@罗云熙Leo 看在璇玑宫就你自己的份上就把我收了吧#电视剧香蜜沉沉烬如霜#
4269045748471277,08-03,0,22,1172,64,#电视剧香蜜沉沉烬如霜# 求职不容易//@杜雨宸-Bella:殿下@罗云熙Leo 看在璇玑宫就你自己的份上就把我收了吧#电视剧香蜜沉沉烬如霜#
4269037272069697,08-03,0,374,1845,335,#都来品香蜜#为奖励锦觅@杨紫 帮助自己挑选天兵，旭凤@邓伦 透露了天界会举办包灵力棕的端午节活动，小葡萄的灵力有指望啦！邝露@杜雨宸-Bella 追随润玉@罗云熙Leo ，希望任职璇玑宫，却遭到了润玉的怀疑，她究竟有什么目的呢 #电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4269016383889584,08-03,0,86,1664,178,#都来品香蜜#旭凤@邓伦 重回天界，天后@周海媚 向润玉@罗云熙Leo 发难，怀疑他暗中伤害了旭凤。“护兄宝”旭凤上线为兄长解围，这样的兄弟情，真真让香香很是羡慕呢~#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4268855826644915,08-03,0,279,2437,839,#电视剧香蜜沉沉烬如霜#一朝相逢，两相稚趣意；懵懂情动，始知夕缘起。今晚19:30@江苏卫视@江苏卫视幸福剧场 继续相约@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@Andy-LiuNing@完美世界刘宁工作室? ...全文
4268659847266631,08-02,0,423,6185,416,#都来品香蜜#布星台前稳重儒雅、行云流水，对战黑衣人身姿轻盈、玉树临风，夜神润玉@罗云熙Leo 一出场就已经让香香感受到了大大的魅力魇兽也初露身形了哦，有没有发现这只可爱的小灵宠 #电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4268550997108035,08-02,0,55,697,31,#电视剧香蜜沉沉烬如霜#4个月的辛苦付出是值得的今晚和润玉一起看精品//@罗云熙Leo: 一群为了做精品的人们聚在一起4个月完成了《香蜜》前期的拍摄，一群为了精品质量的人们辛苦工作了一年把控后期，最终向大家呈现出何为精品。眼泛泪光地看完了终极预告片，期待今晚的播出！
4268500987912108,08-02,0,923,2397,814,#电视剧香蜜沉沉烬如霜##香蜜沉沉烬如霜0802开播# #暑假我在追香蜜#红尘纵有千千结，若解相思怎奢痴；回首相望已成川，无妨执念过千年。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@Andy-LiuNing@完美世界刘宁工作室  ...全文
4268493442358840,08-02,0,194444,50644,14848,#电视剧香蜜沉沉烬如霜##香蜜沉沉烬如霜0802开播# #暑假我在追香蜜#一念疯魔，谁许谁芳心无情？一念成活，谁因谁懵懂难明？累世长情牵，今夕终成卷。今晚19:30@江苏卫视@江苏卫视幸福剧场，花开见尘缘。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微 ...全文
4268138612896277,08-01,0,563,1351,921,#电视剧香蜜沉沉烬如霜##香蜜沉沉烬如霜0802开播##暑假我在追香蜜#情丝痴缠，事多变迁，一世一心愿，一生为一人。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@Andy-LiuNing 
4268131045839138,08-01,0,74179,12914,1825,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜0802开播# #暑假我在追香蜜#微雨过，香漫天，霜花开欲燃；相思事，风日暖，浮生梦已酣。三界缘至，盛筵将开。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@周海媚@何中华@王媛可@王仁君国度@彭杨@宁文彤@张棪琰@廖劲锋Daniel@演员宋允皓@萨顶顶 ...全文
4267505059497232,07-30,0,9,588,23,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# 欢迎常来?   查看图片 //@罗云熙Leo：我又来了
4267413825109843,07-30,0,1177,3168,1410,#电视剧香蜜沉沉烬如霜##香蜜沉沉烬如霜0802开播# #暑假我在追香蜜#一日相思十二时，思恋渐浓；二十四番花有信，花期已至。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@Andy-LiuNing 
4267406278746992,07-30,0,6816,1970,1600,#电视剧香蜜沉沉烬如霜##香蜜沉沉烬如霜0802开播##暑假我在追香蜜#种花花已开，问花花难语，泠泠七弦上，无处诉离殇。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@周海媚@何中华@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业@Andy-LiuNing 
4267131031786333,07-29,0,9,845,54,#香蜜沉沉烬如霜0802开播# #电视剧香蜜沉沉烬如霜# #暑假我在追香蜜# 快了快了//@罗云熙Leo:还有4天 迫不及待
4267119383980444,07-29,0,4226,2701,163,#香蜜沉沉烬如霜0802开播# 相见画楼天四垂，横霜润风华，陌上人如玉。润玉@罗云熙Leo 提醒您，距离#电视剧香蜜沉沉烬如霜#开播还有4天啦！ #暑假我在追香蜜# 
4266757743537052,07-28,0,7,721,28,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜0802开播# #暑假我在追香蜜# 约定你//@罗云熙Leo：8月2号见
4266696598866788,07-28,0,121,1583,161,#电视剧香蜜沉沉烬如霜# 谦谦君子，温润似玉。立如芝兰玉树，笑若朗月入怀。润玉@罗云熙Leo ，生日快乐 
4266366787673836,07-27,0,27,633,45,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# 炒鸡想看白衣小鱼仙倌 查看图片 //@罗云熙Leo：看的真是感慨，已经开始怀念白衣飘飘的日子了
4266326660929669,07-27,0,120,1556,596,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜0802开播# #暑假我在追香蜜#披罗衣之璀粲，珥瑶碧之华琚；践远游之文履，曳雾绡之轻裾。奇服旷世，媚于语言，东方神韵，仙姿徐展。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业  ...全文
4266319132141260,07-27,0,11448,23038,4095,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜0802开播# #暑假我在追香蜜##暑期伴饭剧# 琳琅满目，巧夺天工，沥沥心血绘华彩；锦裳千件，匠心独运，缕缕情思织众生。无所不精、无所不美、无所不细的香蜜世界，敬请期待！@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界 ...全文
4264920880988411,07-23,0,9,374,22,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# 和小鱼仙倌一起数着日子等待吧 查看图片 //@罗云熙Leo:定档8月2号@江苏卫视 每晚19点30播出 话说这十天会等得很难熬的
4263448890298167,07-19,0,22,335,22,#电视剧香蜜沉沉烬如霜# 第四遍可以开始了 查看图片 //@罗云熙Leo:我可以说我反复看了三遍吗？场景真的美，真的壮观，真的霸气，真的震撼！真是良心制作的完美诠释
4263427583373621,07-19,0,208,1155,382,#电视剧香蜜沉沉烬如霜# 花语胜境，长歌星宿，藤萝蔓草葳蕤；十方世间，轮回六界，共许执手天涯。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视 @鲲池影业 
4263420012449139,07-19,0,15472,14424,2848,#电视剧香蜜沉沉烬如霜# 浪漫水镜，巍峨天界，梦幻忘川，繁华人间。镜花水月，浮世万象，情歌悠扬，娓娓唱响。震撼夺目的场景，精益求精的道具，饱含主创团队的精诚与热忱，华章将启，不负热盼！@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博 ...全文
4262356466628588,07-16,0,24,455,61,#电视剧香蜜沉沉烬如霜# 求不虐 查看图片 //@罗云熙Leo:让我们牵起彼此的小手，哭着笑，笑着哭！被虐的不要不要的心里却依然期待着就这样被虐下去。。。
4262332844928331,07-16,0,135782,8292,3055,#电视剧香蜜沉沉烬如霜#长相思兮长相忆，短相思兮无穷极。情痴如此，忘川无殇。酿香成蜜，情烬成霜。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业 
4261296318217150,07-13,0,37,481,42,#电视剧香蜜沉沉烬如霜# 小鱼仙倌说好，那必须是大大的好 查看图片 //@罗云熙Leo:历经四个月完美地诠释了一个“精”字！
4261253226089640,07-13,0,995,1980,839,#电视剧香蜜沉沉烬如霜#无限春思无尽思，却问伊君又几依。 有情还须有缘时，冰心一片双怀执。花开终有期，盼与君共赴。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视 @鲲池影业 
4261245685755591,07-13,0,90992,31624,7566,#电视剧香蜜沉沉烬如霜# 制作特辑正式曝光追寻自然，回归本真，探寻中式传统文化；匠心匠行，精雕细琢，描绘唯美神话画卷。一花一世界，一叶一菩提。香香正式邀请你，和我们一起走进香蜜世界。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博 ...全文
4260172040045197,07-10,0,26,399,39,#电视剧香蜜沉沉烬如霜# 捉住一只小鱼仙倌 查看图片 //@罗云熙Leo：老板，早上好，一碗香蜜，谢谢
